,date,Temperature,Humidity,Light,CO2,HumidityRatio
1931,06/02/2015 2:00,20.5,19.65,0,436.5,0.002923278
1932,06/02/2015 2:02,20.5,19.7,0,437,0.002930751
1933,06/02/2015 2:03,20.6,19.6,0,435,0.00293393
1934,06/02/2015 2:04,20.5,19.745,0,437,0.002937477
1935,06/02/2015 2:05,20.6,19.6,0,433,0.00293393
1936,06/02/2015 2:06,20.5,19.65,0,431.5,0.002923278
1937,06/02/2015 2:06,20.5,19.65,0,432,0.002923278
1938,06/02/2015 2:08,20.55,19.65,0,429,0.002932352
1939,06/02/2015 2:09,20.55,19.6,0,430,0.002924855
1940,06/02/2015 2:10,20.5,19.6,0,430.5,0.002915804
1941,06/02/2015 2:10,20.55,19.6,0,433,0.002924855
1942,06/02/2015 2:12,20.6,19.6,0,436,0.00293393
1943,06/02/2015 2:12,20.6,19.53,0,435,0.002923403
1944,06/02/2015 2:13,20.6,19.445,0,434,0.00291062
1945,06/02/2015 2:15,20.5,19.55,0,434,0.002908331
1946,06/02/2015 2:16,20.5,19.6,0,435,0.002915804
1947,06/02/2015 2:17,20.6,19.6,0,438,0.00293393
1948,06/02/2015 2:18,20.6,19.5,0,440,0.002918891
1949,06/02/2015 2:19,20.56666667,19.53333333,0,436.6666667,0.002917872
1950,06/02/2015 2:19,20.56666667,19.5,0,437.6666667,0.002912869
1951,06/02/2015 2:21,20.56666667,19.5,0,437,0.002912869
1952,06/02/2015 2:22,20.6,19.5,0,433,0.002918891
1953,06/02/2015 2:23,20.6,19.445,0,435.5,0.00291062
1954,06/02/2015 2:23,20.6,19.5,0,435,0.002918891
1955,06/02/2015 2:25,20.6,19.5,0,437,0.002918891
1956,06/02/2015 2:25,20.6,19.34,0,436,0.00289483
1957,06/02/2015 2:26,20.5,19.34,0,438,0.002876947
1958,06/02/2015 2:28,20.6,19.5,0,440,0.002918891
1959,06/02/2015 2:29,20.55,19.445,0,438.5,0.002901617
1960,06/02/2015 2:30,20.55,19.39,0,436,0.002893372
1961,06/02/2015 2:31,20.6,19.34,0,433,0.00289483
1962,06/02/2015 2:31,20.5,19.39,0,432.5,0.002884419
1963,06/02/2015 2:32,20.5,19.39,0,434.5,0.002884419
1964,06/02/2015 2:34,20.55,19.29,0,433.5,0.00287838
1965,06/02/2015 2:35,20.6,19.39,0,433.5,0.002902349
1966,06/02/2015 2:36,20.6,19.295,0,434.5,0.002888063
1967,06/02/2015 2:37,20.6,19.29,0,434,0.002887311
1968,06/02/2015 2:38,20.6,19.29,0,435,0.002887311
1969,06/02/2015 2:38,20.5,19.34,0,431,0.002876947
1970,06/02/2015 2:39,20.5,19.29,0,431.5,0.002869474
1971,06/02/2015 2:41,20.46333333,19.22666667,0,432.6666667,0.002853516
1972,06/02/2015 2:42,20.5,19.39,0,436,0.002884419
1973,06/02/2015 2:43,20.5,19.39,0,436,0.002884419
1974,06/02/2015 2:44,20.5,19.245,0,441.5,0.00286275
1975,06/02/2015 2:44,20.5,19.2,0,434,0.002856025
1976,06/02/2015 2:45,20.39,19.29,0,433.5,0.002849966
1977,06/02/2015 2:47,20.42666667,19.29,0,429.3333333,0.002856456
1978,06/02/2015 2:48,20.5,19.29,0,434.5,0.002869474
1979,06/02/2015 2:49,20.5,19.2,0,433.5,0.002856025
1980,06/02/2015 2:50,20.5,19.15,0,435.5,0.002848553
1981,06/02/2015 2:51,20.445,19.05,0,435,0.002823965
1982,06/02/2015 2:51,20.39,19.16666667,0,434,0.002831662
1983,06/02/2015 2:53,20.39,19.245,0,430.5,0.002843287
1984,06/02/2015 2:54,20.39,19.2,0,426,0.002836609
1985,06/02/2015 2:55,20.5,19.2,0,429,0.002856025
1986,06/02/2015 2:55,20.5,19.2,0,435.5,0.002856025
1987,06/02/2015 2:57,20.5,19.2,0,433.5,0.002856025
1988,06/02/2015 2:57,20.5,19.2,0,427.5,0.002856025
1989,06/02/2015 2:58,20.53333333,19.16666667,0,429.6666667,0.00285694
1990,06/02/2015 3:00,20.525,19.175,0,433,0.002856712
1991,06/02/2015 3:01,20.5,19.1,0,432.5,0.002841082
1992,06/02/2015 3:02,20.5,19.1,0,431,0.002841082
1993,06/02/2015 3:03,20.53333333,19.1,0,433.3333333,0.002846958
1994,06/02/2015 3:04,20.5,19.1,0,433,0.002841082
1995,06/02/2015 3:04,20.5,19.1,0,434,0.002841082
1996,06/02/2015 3:06,20.5,19.1,0,437,0.002841082
1997,06/02/2015 3:07,20.5,19.1,0,437,0.002841082
1998,06/02/2015 3:08,20.5,19.1,0,439,0.002841082
1999,06/02/2015 3:08,20.53333333,18.96333333,0,432.3333333,0.002826494
2000,06/02/2015 3:10,20.525,19.075,0,432,0.002841746
2001,06/02/2015 3:10,20.5,19.05,0,429.5,0.002833611
2002,06/02/2015 3:11,20.5,19.1,0,436.5,0.002841082
2003,06/02/2015 3:13,20.53333333,19,0,432.6666667,0.002831984
2004,06/02/2015 3:14,20.55,19,0,430,0.002834911
2005,06/02/2015 3:15,20.5,18.945,0,425,0.002817922
2006,06/02/2015 3:16,20.55,19,0,425.5,0.002834911
2007,06/02/2015 3:16,20.55,19,0,434,0.002834911
2008,06/02/2015 3:17,20.5,19,0,433,0.00282614
2009,06/02/2015 3:19,20.5,19,0,433,0.00282614
2010,06/02/2015 3:20,20.6,18.96333333,0,433.5,0.002838193
2011,06/02/2015 3:21,20.5,19,0,426,0.00282614
2012,06/02/2015 3:22,20.53333333,18.96333333,0,426.3333333,0.002826494
2013,06/02/2015 3:23,20.53333333,18.92666667,0,430,0.002821004
2014,06/02/2015 3:23,20.6,18.945,0,436,0.002835436
2015,06/02/2015 3:24,20.6,19,0,437.5,0.002843706
2016,06/02/2015 3:26,20.5,19,0,433.5,0.00282614
2017,06/02/2015 3:27,20.55,18.945,0,432.5,0.002826667
2018,06/02/2015 3:28,20.55,18.945,0,430,0.002826667
2019,06/02/2015 3:29,20.5,19,0,433,0.00282614
2020,06/02/2015 3:29,20.6,19,0,439,0.002843706
2021,06/02/2015 3:30,20.5,18.89,0,429.5,0.002809704
2022,06/02/2015 3:32,20.55,19,0,431,0.002834911
2023,06/02/2015 3:33,20.6,19,0,433,0.002843706
2024,06/02/2015 3:34,20.55,19,0,434,0.002834911
2025,06/02/2015 3:35,20.55,18.89,0,434.5,0.002818424
2026,06/02/2015 3:36,20.5,18.945,0,435.5,0.002817922
2027,06/02/2015 3:36,20.5,18.84,0,434.5,0.002802233
2028,06/02/2015 3:38,20.5,18.89,0,433.5,0.002809704
2029,06/02/2015 3:39,20.5,19,0,433,0.00282614
2030,06/02/2015 3:40,20.5,19,0,433.5,0.00282614
2031,06/02/2015 3:40,20.5,19,0,434.5,0.00282614
2032,06/02/2015 3:42,20.5,19,0,438,0.00282614
2033,06/02/2015 3:42,20.5,18.945,0,437,0.002817922
2034,06/02/2015 3:43,20.445,18.945,0,435,0.002808329
2035,06/02/2015 3:45,20.5,19,0,434,0.00282614
2036,06/02/2015 3:46,20.5,18.895,0,434.5,0.002810451
2037,06/02/2015 3:47,20.5,18.89,0,431,0.002809704
2038,06/02/2015 3:48,20.5,19,0,433.5,0.00282614
2039,06/02/2015 3:49,20.42666667,18.89,0,431.6666667,0.002796958
2040,06/02/2015 3:49,20.39,18.82333333,0,428.6666667,0.002780711
2041,06/02/2015 3:51,20.39,18.79,0,429.5,0.002775765
2042,06/02/2015 3:52,20.39,18.92666667,0,434.3333333,0.002796045
2043,06/02/2015 3:53,20.39,18.84,0,430,0.002783184
2044,06/02/2015 3:53,20.39,18.7,0,430,0.002762411
2045,06/02/2015 3:55,20.39,18.89,0,424,0.002790604
2046,06/02/2015 3:55,20.39,18.92666667,0,427.3333333,0.002796045
2047,06/02/2015 3:56,20.39,18.82333333,0,430,0.002780711
2048,06/02/2015 3:58,20.39,18.79,0,431,0.002775765
2049,06/02/2015 3:59,20.39,18.79,0,433.5,0.002775765
2050,06/02/2015 4:00,20.445,18.79,0,430,0.00278525
2051,06/02/2015 4:01,20.445,18.79,0,434,0.00278525
2052,06/02/2015 4:01,20.5,18.79,0,434,0.002794763
2053,06/02/2015 4:02,20.5,18.79,0,435.5,0.002794763
2054,06/02/2015 4:04,20.5,18.79,0,436.3333333,0.002794763
2055,06/02/2015 4:05,20.5,18.745,0,434.5,0.00278804
2056,06/02/2015 4:06,20.5,18.745,0,434,0.00278804
2057,06/02/2015 4:07,20.5,18.7,0,434,0.002781317
2058,06/02/2015 4:08,20.5,18.79,0,435,0.002794763
2059,06/02/2015 4:08,20.5,18.79,0,430.5,0.002794763
2060,06/02/2015 4:09,20.5,18.7,0,436,0.002781317
2061,06/02/2015 4:11,20.39,18.66666667,0,431.6666667,0.002757465
2062,06/02/2015 4:12,20.39,18.76,0,428.6666667,0.002771313
2063,06/02/2015 4:13,20.39,18.7675,0,431,0.002772426
2064,06/02/2015 4:14,20.39,18.7225,0,434.5,0.002765749
2065,06/02/2015 4:14,20.39,18.7,0,434.5,0.002762411
2066,06/02/2015 4:15,20.39,18.7,0,429.5,0.002762411
2067,06/02/2015 4:17,20.39,18.745,0,432,0.002769088
2068,06/02/2015 4:18,20.39,18.7,0,435.5,0.002762411
2069,06/02/2015 4:19,20.39,18.6,0,436,0.002747573
2070,06/02/2015 4:20,20.39,18.745,0,430,0.002769088
2071,06/02/2015 4:21,20.39,18.76,0,434,0.002771313
2072,06/02/2015 4:21,20.39,18.745,0,435,0.002769088
2073,06/02/2015 4:23,20.39,18.7,0,434.5,0.002762411
2074,06/02/2015 4:24,20.39,18.7,0,427.5,0.002762411
2075,06/02/2015 4:25,20.39,18.7,0,433.3333333,0.002762411
2076,06/02/2015 4:25,20.5,18.745,0,433,0.00278804
2077,06/02/2015 4:27,20.39,18.7,0,438,0.002762411
2078,06/02/2015 4:27,20.445,18.7,0,434,0.00277185
2079,06/02/2015 4:28,20.46333333,18.73,0,432.6666667,0.002779474
2080,06/02/2015 4:30,20.5,18.7,0,435,0.002781317
2081,06/02/2015 4:31,20.445,18.7,0,433.5,0.00277185
2082,06/02/2015 4:32,20.39,18.6,0,432,0.002747573
2083,06/02/2015 4:33,20.39,18.7,0,434,0.002762411
2084,06/02/2015 4:34,20.39,18.7,0,439,0.002762411
2085,06/02/2015 4:34,20.39,18.7,0,434,0.002762411
2086,06/02/2015 4:36,20.445,18.7,0,430,0.00277185
2087,06/02/2015 4:37,20.445,18.7,0,435,0.00277185
2088,06/02/2015 4:38,20.5,18.7,0,437.5,0.002781317
2089,06/02/2015 4:38,20.5,18.7,0,434,0.002781317
2090,06/02/2015 4:40,20.445,18.7,0,436,0.00277185
2091,06/02/2015 4:40,20.445,18.7,0,432.5,0.00277185
2092,06/02/2015 4:41,20.46333333,18.7,0,429.5,0.002775002
2093,06/02/2015 4:43,20.39,18.7,0,430,0.002762411
2094,06/02/2015 4:44,20.5,18.7,0,436,0.002781317
2095,06/02/2015 4:45,20.5,18.745,0,436.5,0.00278804
2096,06/02/2015 4:46,20.46333333,18.66666667,0,439.3333333,0.002770034
2097,06/02/2015 4:46,20.39,18.6,0,435,0.002747573
2098,06/02/2015 4:47,20.39,18.6,0,432,0.002747573
2099,06/02/2015 4:49,20.39,18.65,0,431,0.002754992
2100,06/02/2015 4:50,20.39,18.7,0,425.5,0.002762411
2101,06/02/2015 4:51,20.39,18.7,0,429,0.002762411
2102,06/02/2015 4:52,20.39,18.7,0,431.5,0.002762411
2103,06/02/2015 4:53,20.39,18.6,0,435,0.002747573
2104,06/02/2015 4:53,20.39,18.7,0,428,0.002762411
2105,06/02/2015 4:54,20.39,18.7,0,431.5,0.002762411
2106,06/02/2015 4:56,20.39,18.7,0,432.5,0.002762411
2107,06/02/2015 4:57,20.445,18.7,0,434.5,0.00277185
2108,06/02/2015 4:58,20.39,18.7,0,429,0.002762411
2109,06/02/2015 4:59,20.39,18.66666667,0,428.6666667,0.002757465
2110,06/02/2015 4:59,20.39,18.7,0,432,0.002762411
2111,06/02/2015 5:00,20.39,18.7,0,430,0.002762411
2112,06/02/2015 5:02,20.39,18.7,0,431,0.002762411
2113,06/02/2015 5:03,20.445,18.6,0,431.5,0.002756961
2114,06/02/2015 5:04,20.39,18.7,0,433,0.002762411
2115,06/02/2015 5:05,20.39,18.7,0,437.5,0.002762411
2116,06/02/2015 5:06,20.39,18.7,0,434,0.002762411
2117,06/02/2015 5:06,20.39,18.7,0,432,0.002762411
2118,06/02/2015 5:08,20.39,18.65,0,433,0.002754992
2119,06/02/2015 5:09,20.39,18.7,0,425.5,0.002762411
2120,06/02/2015 5:10,20.39,18.7,0,423,0.002762411
2121,06/02/2015 5:10,20.39,18.66666667,0,430,0.002757465
2122,06/02/2015 5:12,20.39,18.6,0,434,0.002747573
2123,06/02/2015 5:12,20.35666667,18.6,0,428.6666667,0.002741897
2124,06/02/2015 5:13,20.29,18.65,0,427,0.002737949
2125,06/02/2015 5:15,20.34,18.7,0,425.5,0.002753854
2126,06/02/2015 5:16,20.34,18.7,0,433.5,0.002753854
2127,06/02/2015 5:17,20.34,18.7,0,434.5,0.002753854
2128,06/02/2015 5:18,20.39,18.7,0,427,0.002762411
2129,06/02/2015 5:19,20.39,18.65,0,433,0.002754992
2130,06/02/2015 5:19,20.34,18.65,0,433.5,0.002746459
2131,06/02/2015 5:21,20.35666667,18.66666667,0,432.6666667,0.002751768
2132,06/02/2015 5:22,20.39,18.7,0,430,0.002762411
2133,06/02/2015 5:23,20.34,18.7,0,430.5,0.002753854
2134,06/02/2015 5:23,20.39,18.7,0,431,0.002762411
2135,06/02/2015 5:25,20.39,18.65,0,431.3333333,0.002754992
2136,06/02/2015 5:25,20.39,18.7,0,433,0.002762411
2137,06/02/2015 5:26,20.39,18.7,0,432,0.002762411
2138,06/02/2015 5:28,20.39,18.7,0,430,0.002762411
2139,06/02/2015 5:29,20.34,18.7,0,431.5,0.002753854
2140,06/02/2015 5:30,20.39,18.7,0,430.3333333,0.002762411
2141,06/02/2015 5:31,20.39,18.7,0,429,0.002762411
2142,06/02/2015 5:31,20.35666667,18.66666667,0,432.6666667,0.002751768
2143,06/02/2015 5:32,20.34,18.6,0,431.5,0.002739063
2144,06/02/2015 5:34,20.29,18.745,0,428,0.002751957
2145,06/02/2015 5:35,20.29,18.745,0,425.5,0.002751957
2146,06/02/2015 5:36,20.29,18.745,0,430.5,0.002751957
2147,06/02/2015 5:37,20.29,18.79,0,432,0.002758593
2148,06/02/2015 5:38,20.29,18.7,0,433,0.002745321
2149,06/02/2015 5:38,20.29,18.745,0,435.5,0.002751957
2150,06/02/2015 5:39,20.29,18.79,0,431.5,0.002758593
2151,06/02/2015 5:41,20.29,18.7675,0,432.75,0.002755275
2152,06/02/2015 5:42,20.29,18.7,0,437,0.002745321
2153,06/02/2015 5:43,20.29,18.7,0,433.5,0.002745321
2154,06/02/2015 5:44,20.29,18.7,0,434,0.002745321
2155,06/02/2015 5:44,20.245,18.695,0,438.5,0.002736927
2156,06/02/2015 5:45,20.29,18.79,0,436.5,0.002758593
2157,06/02/2015 5:47,20.29,18.79,0,437,0.002758593
2158,06/02/2015 5:48,20.29,18.79,0,436,0.002758593
2159,06/02/2015 5:49,20.29,18.79,0,441,0.002758593
2160,06/02/2015 5:50,20.29,18.79,0,440,0.002758593
2161,06/02/2015 5:51,20.29,18.745,0,437,0.002751957
2162,06/02/2015 5:51,20.29,18.79,0,438.5,0.002758593
2163,06/02/2015 5:53,20.29,18.84,0,433,0.002765966
2164,06/02/2015 5:54,20.245,18.795,0,434,0.002751631
2165,06/02/2015 5:55,20.29,18.76,0,437,0.002754169
2166,06/02/2015 5:55,20.29,18.79,0,435,0.002758593
2167,06/02/2015 5:57,20.29,18.79,0,434,0.002758593
2168,06/02/2015 5:57,20.29,18.79,0,437,0.002758593
2169,06/02/2015 5:58,20.29,18.745,0,434.5,0.002751957
2170,06/02/2015 6:00,20.29,18.745,0,439,0.002751957
2171,06/02/2015 6:01,20.29,18.79,0,433,0.002758593
2172,06/02/2015 6:02,20.29,18.7,0,434,0.002745321
2173,06/02/2015 6:03,20.245,18.745,0,433,0.002744279
2174,06/02/2015 6:04,20.245,18.745,0,432.5,0.002744279
2175,06/02/2015 6:04,20.245,18.745,0,433,0.002744279
2176,06/02/2015 6:06,20.2,18.745,0,433,0.002736619
2177,06/02/2015 6:07,20.245,18.84,0,432,0.002758249
2178,06/02/2015 6:08,20.2,18.79,0,434,0.002743218
2179,06/02/2015 6:08,20.29,18.79,0,433,0.002758593
2180,06/02/2015 6:10,20.245,18.745,0,430.5,0.002744279
2181,06/02/2015 6:10,20.29,18.79,0,433,0.002758593
2182,06/02/2015 6:11,20.29,18.745,0,434,0.002751957
2183,06/02/2015 6:13,20.29,18.84,0,430,0.002765966
2184,06/02/2015 6:14,20.29,18.79,0,431.3333333,0.002758593
2185,06/02/2015 6:15,20.29,18.7,0,439,0.002745321
2186,06/02/2015 6:16,20.29,18.79,0,439,0.002758593
2187,06/02/2015 6:16,20.29,18.73,0,442,0.002749745
2188,06/02/2015 6:17,20.2,18.7,0,432,0.002730021
2189,06/02/2015 6:19,20.23,18.73,0,427.5,0.00273952
2190,06/02/2015 6:20,20.29,18.745,0,433,0.002751957
2191,06/02/2015 6:21,20.29,18.6,0,437,0.002730576
2192,06/02/2015 6:22,20.29,18.7,0,432,0.002745321
2193,06/02/2015 6:23,20.2,18.7,0,426,0.002730021
2194,06/02/2015 6:23,20.29,18.7,0,431,0.002745321
2195,06/02/2015 6:24,20.29,18.7,0,433.3333333,0.002745321
2196,06/02/2015 6:26,20.29,18.675,0,429.25,0.002741635
2197,06/02/2015 6:27,20.26,18.63333333,0,433.3333333,0.002730401
2198,06/02/2015 6:28,20.245,18.65,0,430.5,0.00273031
2199,06/02/2015 6:29,20.29,18.7,0,430,0.002745321
2200,06/02/2015 6:29,20.29,18.7,0,433.5,0.002745321
2201,06/02/2015 6:30,20.29,18.6,0,432.5,0.002730576
2202,06/02/2015 6:32,20.29,18.7,0,432,0.002745321
2203,06/02/2015 6:33,20.29,18.7,0,434,0.002745321
2204,06/02/2015 6:34,20.29,18.6,0,429,0.002730576
2205,06/02/2015 6:35,20.29,18.65,0,438,0.002737949
2206,06/02/2015 6:36,20.29,18.7,0,439,0.002745321
2207,06/02/2015 6:36,20.29,18.7,0,433,0.002745321
2208,06/02/2015 6:38,20.29,18.65,0,433.5,0.002737949
2209,06/02/2015 6:39,20.29,18.6,0,431,0.002730576
2210,06/02/2015 6:40,20.32333333,18.56666667,0,432.6666667,0.002731306
2211,06/02/2015 6:40,20.39,18.6,0,434,0.002747573
2212,06/02/2015 6:42,20.39,18.6,0,434,0.002747573
2213,06/02/2015 6:42,20.39,18.6,0,436.5,0.002747573
2214,06/02/2015 6:43,20.39,18.6,0,432.6666667,0.002747573
2215,06/02/2015 6:45,20.39,18.6,0,429.75,0.002747573
2216,06/02/2015 6:46,20.39,18.5,0,428.5,0.002732736
2217,06/02/2015 6:47,20.39,18.6,0,434,0.002747573
2218,06/02/2015 6:48,20.29,18.6,0,435.5,0.002730576
2219,06/02/2015 6:49,20.29,18.39,0,432,0.002699613
2220,06/02/2015 6:49,20.245,18.6,0,433,0.002722958
2221,06/02/2015 6:51,20.29,18.7,0,434,0.002745321
2222,06/02/2015 6:52,20.29,18.65,0,433.5,0.002737949
2223,06/02/2015 6:53,20.2,18.6,0,432,0.002715358
2224,06/02/2015 6:53,20.2,18.6,0,431,0.002715358
2225,06/02/2015 6:55,20.2,18.6,0,435,0.002715358
2226,06/02/2015 6:55,20.2,18.6,0,438,0.002715358
2227,06/02/2015 6:56,20.2,18.6,0,432,0.002715358
2228,06/02/2015 6:58,20.1,18.6,0,430,0.002698537
2229,06/02/2015 6:59,20.2,18.6,0,428.5,0.002715358
2230,06/02/2015 7:00,20.2,18.6,0,432.6666667,0.002715358
2231,06/02/2015 7:01,20.2,18.6,0,432,0.002715358
2232,06/02/2015 7:01,20.2,18.6,0,430,0.002715358
2233,06/02/2015 7:02,20.2,18.6,0,431.3333333,0.002715358
2234,06/02/2015 7:04,20.2,18.6,0,432.6666667,0.002715358
2235,06/02/2015 7:05,20.2,18.6,0,434,0.002715358
2236,06/02/2015 7:06,20.2,18.6,0,429,0.002715358
2237,06/02/2015 7:07,20.2,18.6,0,429,0.002715358
2238,06/02/2015 7:08,20.2,18.6,0,433,0.002715358
2239,06/02/2015 7:08,20.2,18.6,0,436,0.002715358
2240,06/02/2015 7:09,20.2,18.6,0,440,0.002715358
2241,06/02/2015 7:11,20.2,18.6,0,436,0.002715358
2242,06/02/2015 7:12,20.2,18.6,0,435,0.002715358
2243,06/02/2015 7:13,20.2,18.56666667,0,430,0.002710471
2244,06/02/2015 7:14,20.2,18.6,0,425.5,0.002715358
2245,06/02/2015 7:14,20.2,18.6,0,432,0.002715358
2246,06/02/2015 7:15,20.245,18.6,0,439.5,0.002722958
2247,06/02/2015 7:17,20.29,18.6,0,434,0.002730576
2248,06/02/2015 7:18,20.29,18.5,0,442,0.002715832
2249,06/02/2015 7:19,20.29,18.5,0,439,0.002715832
2250,06/02/2015 7:20,20.29,18.56666667,0,436.6666667,0.002725661
2251,06/02/2015 7:21,20.29,18.5,0,439,0.002715832
2252,06/02/2015 7:21,20.29,18.5,0,436,0.002715832
2253,06/02/2015 7:23,20.29,18.5,0,435,0.002715832
2254,06/02/2015 7:24,20.29,18.55,0,439,0.002723204
2255,06/02/2015 7:25,20.29,18.5,0,433,0.002715832
2256,06/02/2015 7:25,20.29,18.5,0,435,0.002715832
2257,06/02/2015 7:27,20.29,18.5,0,436,0.002715832
2258,06/02/2015 7:27,20.245,18.5,0,438,0.002708254
2259,06/02/2015 7:28,20.245,18.55,0,439,0.002715606
2260,06/02/2015 7:30,20.2,18.5,0,436.5,0.002700696
2261,06/02/2015 7:31,20.2,18.5,0,432.6666667,0.002700696
2262,06/02/2015 7:32,20.2,18.5,0,427.5,0.002700696
2263,06/02/2015 7:33,20.2,18.5,0,427,0.002700696
2264,06/02/2015 7:34,20.245,18.55,0,432,0.002715606
2265,06/02/2015 7:34,20.245,18.55,0,438,0.002715606
2266,06/02/2015 7:36,20.2,18.5,0,436,0.002700696
2267,06/02/2015 7:37,20.2,18.5,0,434,0.002700696
2268,06/02/2015 7:38,20.2,18.6,0,435,0.002715358
2269,06/02/2015 7:38,20.2,18.6,0,435,0.002715358
2270,06/02/2015 7:40,20.2,18.6,260.3333333,434,0.002715358
2271,06/02/2015 7:40,20.2,18.6,401.3333333,439,0.002715358
2272,06/02/2015 7:41,20.175,18.6,433,437.5,0.002711144
2273,06/02/2015 7:43,20.175,18.675,422.5,440.75,0.002722124
2274,06/02/2015 7:44,20.2,18.7,419,442,0.002730021
2275,06/02/2015 7:45,20.175,18.7,419,448.5,0.002725784
2276,06/02/2015 7:46,20.1,18.745,419,451,0.002719666
2277,06/02/2015 7:46,20.15,18.7,419,457.25,0.002721553
2278,06/02/2015 7:47,20.13333333,18.7,409,458.6666667,0.002718736
2279,06/02/2015 7:49,20.175,18.7225,411,456,0.002729078
2280,06/02/2015 7:50,20.125,18.865,411,458,0.00274141
2281,06/02/2015 7:51,20.15,18.89,411,460,0.002749327
2282,06/02/2015 7:52,20.2,18.89,411,459.75,0.002757882
2283,06/02/2015 7:53,20.2,19.05,411,464,0.002781346
2284,06/02/2015 7:53,20.2225,19.05,407.5,463.5,0.002785236
2285,06/02/2015 7:54,20.2675,19.2175,400,470.25,0.0028177
2286,06/02/2015 7:56,20.29,19.2225,400,483.5,0.002822377
2287,06/02/2015 7:57,20.315,19.245,413,488.6666667,0.002830085
2288,06/02/2015 7:58,20.39,19.22,412.2,496.25,0.002839577
2289,06/02/2015 7:59,20.39,19.26,409,496.25,0.002845514
2290,06/02/2015 7:59,20.4175,19.29,411,497,0.002854832
2291,06/02/2015 8:00,20.42666667,19.16333333,413,504,0.002837614
2292,06/02/2015 8:02,20.4725,19.0975,411,503.25,0.00283587
2293,06/02/2015 8:03,20.525,19.315,411,509.25,0.002877666
2294,06/02/2015 8:04,20.5,19.2425,405,515,0.002862376
2295,06/02/2015 8:05,20.56666667,19.2,409,515.3333333,0.002867849
2296,06/02/2015 8:06,20.625,19.4175,405,524.5,0.002910988
2297,06/02/2015 8:06,20.65,19.4725,408.5,531,0.002923796
2298,06/02/2015 8:08,20.7,19.5,418.3333333,530.3333333,0.002937022
2299,06/02/2015 8:09,20.7,19.5,419,533.6666667,0.002937022
2300,06/02/2015 8:10,20.7,19.575,419,535.75,0.002948372
2301,06/02/2015 8:10,20.7225,19.6,419,546.25,0.00295627
2302,06/02/2015 8:12,20.7,19.53333333,419,547,0.002942066
2303,06/02/2015 8:12,20.79,19.4725,419,546.25,0.00294924
2304,06/02/2015 8:13,20.79,19.5,419,551.25,0.002953425
2305,06/02/2015 8:15,20.79,19.53333333,419,560,0.002958497
2306,06/02/2015 8:16,20.79,19.525,419,564,0.002957229
2307,06/02/2015 8:17,20.815,19.625,419,568.75,0.002977048
2308,06/02/2015 8:18,20.79,19.63333333,419,572,0.002973716
2309,06/02/2015 8:19,20.84,19.65,419,573,0.002985471
2310,06/02/2015 8:19,20.89,19.72,419,575.25,0.003005434
2311,06/02/2015 8:21,20.865,19.65,419,579.5,0.002990089
2312,06/02/2015 8:22,20.89,19.6,426,583.5,0.002987058
2313,06/02/2015 8:23,20.89,19.63333333,423.6666667,585.3333333,0.002992162
2314,06/02/2015 8:23,20.89,19.7,426,587.5,0.003002371
2315,06/02/2015 8:25,20.89,19.65,422.5,591.5,0.002994714
2316,06/02/2015 8:25,20.89,19.7,426,594,0.003002371
2317,06/02/2015 8:26,20.89,19.625,419,597.5,0.002990886
2318,06/02/2015 8:28,20.89,19.63333333,428.3333333,595.3333333,0.002992162
2319,06/02/2015 8:29,20.865,19.675,429.5,590.75,0.002993912
2320,06/02/2015 8:30,20.865,19.7425,429.5,589.75,0.003004233
2321,06/02/2015 8:31,20.82333333,19.66666667,433,591,0.002984937
2322,06/02/2015 8:31,20.84,19.695,433,589.5,0.002992341
2323,06/02/2015 8:32,20.89,19.7225,433,595.75,0.003005817
2324,06/02/2015 8:34,20.865,19.7225,433,596.75,0.003001175
2325,06/02/2015 8:35,20.85666667,19.76,433,598.6666667,0.00300536
2326,06/02/2015 8:36,20.865,19.7675,433,605.5,0.003008055
2327,06/02/2015 8:37,20.84,19.745,433,609,0.002999974
2328,06/02/2015 8:38,20.84,19.745,433,614,0.002999974
2329,06/02/2015 8:38,20.84,19.745,433,614.75,0.002999974
2330,06/02/2015 8:39,20.89,19.79,433,621,0.003016154
2331,06/02/2015 8:41,20.865,19.7675,433,620.25,0.003008055
2332,06/02/2015 8:42,20.865,19.7675,433,617.5,0.003008055
2333,06/02/2015 8:43,20.865,19.7675,433,621.25,0.003008055
2334,06/02/2015 8:44,20.89,19.79,433,616.6666667,0.003016154
2335,06/02/2015 8:44,20.865,19.7675,433,620,0.003008055
2336,06/02/2015 8:45,20.85666667,19.76,433,628.3333333,0.00300536
2337,06/02/2015 8:47,20.84,19.7675,433,635.25,0.003003409
2338,06/02/2015 8:48,20.865,19.7675,433,636.5,0.003008055
2339,06/02/2015 8:49,20.89,19.79,433,635.5,0.003016154
2340,06/02/2015 8:50,20.89,19.79,433,635.75,0.003016154
2341,06/02/2015 8:51,20.865,19.7675,433,637.5,0.003008055
2342,06/02/2015 8:51,20.84,19.745,433,629.75,0.002999974
2343,06/02/2015 8:53,20.865,19.7675,433,637.25,0.003008055
2344,06/02/2015 8:54,20.89,19.79,433,647.3333333,0.003016154
2345,06/02/2015 8:55,20.865,19.7675,433,646,0.003008055
2346,06/02/2015 8:55,20.82333333,19.73,433,642.6666667,0.002994596
2347,06/02/2015 8:57,20.85666667,19.79333333,433,648,0.003010454
